Never_Worked_Rate,Income_Deprivation_Score,Crime_Deprivation_Score,Housing_Services_Deprivation_Score,Living_Environment_Deprivation_Score,Level4Plus_Qualification_Rate,Disability_Rate,Social_Rented_Rate,No_Car_Van_Rate,Working_Age_Rate,Migrant_Within_UK_Rate,Migrant_Outside_UK_Rate,Asian_Rate,Black_Rate,Student_Rate,Population_per_km2,Unemployment_Rate
2.9892865444039285,0.33361100434018076,1.871,13.952,13.723,24.0903,21.8665,3.9691214174680227,3.698346995175539,54.2098,2.0036533125307856,0.24294617861038947,1.9645496351789973,1.321809171893481,2.0827236496659762,8.473303997846513,12.1027
3.113590861911753,0.31042155942127037,1.189,19.491,7.197,15.0556,28.1553,3.9183052308622046,4.037645454649583,56.211,2.2222206669080236,0.490357575126127,0.3485419607085434,0.9548573850229718,1.7803614242756858,8.716519347026015,11.8761
3.163358886599193,0.3213585988111648,1.49,15.829,4.657,16.0503,24.6076,3.86859344750081,3.9687529941738355,56.103,2.317759378964957,0.25021382283687305,0.6695714440312396,1.0074468409159962,1.9213685964833742,8.218975817049074,10.9568
2.761837383165167,0.1578580846155803,1.534,7.595,10.864,17.7947,24.7004,2.674052093040973,3.418808065921816,54.1944,1.8117744922673154,0.0652257849177074,0.5875088485369483,0.0,1.2752789980186048,8.346215054082707,5.9011
3.2338511331111555,0.34217025773585064,1.184,11.091,9.857,14.2476,26.2222,4.099400094788196,4.067346711277004,51.7789,2.086392328891601,0.06212937146554879,0.12195211075074605,0.3225906169399696,1.818093011179896,8.328620134652192,13.7725
3.2567032601682064,0.34217025773585064,1.046,26.031,12.481,14.1187,26.956,4.148749095017499,3.9375094491926235,58.6999,2.321112397607929,0.5463857991645416,0.7808832948640321,0.996727208164499,1.912870294977113,8.473659189392508,14.0351
2.995697272941477,0.34217025773585064,1.576,17.783,5.04,16.4612,23.0457,3.982826237223546,3.6506582412937387,53.3773,2.571947887442907,0.3099082312099469,0.7958842580110574,1.1880872950957124,2.2172994987116854,8.286823595010288,11.0799
2.8891042883291993,0.32063317259146684,0.973,18.205,10.253,19.6552,23.3266,3.974330915601831,3.7756280882563535,56.4467,2.180891922715322,0.050027493599648164,1.6090378324127608,0.9820784724121581,1.897739792765287,7.824205998057657,10.4439
2.422099961495188,0.11332868530700317,-0.008,8.263,15.306,27.4381,17.4873,1.0581027453298997,2.7356718531984616,57.1429,1.8068943568123252,0.15837033597144137,2.8668642760941254,0.5834997112554146,1.8653970926899333,8.362058694466247,6.0498
2.9237313108652283,0.2615947376884625,1.172,12.959,20.185,20.885,19.7297,2.9210626052169615,3.5281794575894234,59.1521,2.1138671226948227,0.7414133979694333,1.7332471981603867,0.9372691382593468,1.8301946174957662,7.38770923908104,7.6563
2.912714728770325,0.26926348692776286,0.52,13.698,22.752,20.2128,19.802,3.5903621369381042,3.737402916054824,55.1703,2.135443731795121,0.40653120629016204,2.081227446002943,1.4118890057813713,2.2351731140947897,8.598275358664436,7.5503
2.432867463256968,0.07973496801885356,0.149,7.416,8.413,33.1197,14.0821,1.11530551160977,2.4998855701907328,56.8337,2.107153980246372,0.206526245490772,3.391483689474516,0.20563109956291165,2.104621840210134,8.71948076085107,4.5977
2.6900695130662604,0.13190507087993858,0.459,7.711,18.395,31.8513,15.8286,1.628161526432203,3.034000610263841,57.0612,2.0739892046681017,0.6858707715891691,3.3840410498354605,0.8397552001960357,2.0519932607206073,8.919934593602806,6.1438
2.395027528383605,0.10165365372649983,-0.011,10.789,10.438,40.4416,14.7074,1.037764725335395,2.8402824168284457,55.4236,2.2506600201291262,0.31100789775527765,3.2339181201334304,0.2704850476232594,1.9661468557948458,8.60133211352127,4.8521
