LSOA_Code,RUC21CD,RUC21NM,Urban_rural_flag
E01007037,UN1,Urban: Nearer to a major town or city,Urban
E01007038,UN1,Urban: Nearer to a major town or city,Urban
E01007039,UN1,Urban: Nearer to a major town or city,Urban
E01007040,UN1,Urban: Nearer to a major town or city,Urban
E01007041,UN1,Urban: Nearer to a major town or city,Urban
E01007042,UN1,Urban: Nearer to a major town or city,Urban
E01007043,UN1,Urban: Nearer to a major town or city,Urban
E01007044,UN1,Urban: Nearer to a major town or city,Urban
E01007045,UN1,Urban: Nearer to a major town or city,Urban
E01007046,UN1,Urban: Nearer to a major town or city,Urban
E01007047,UN1,Urban: Nearer to a major town or city,Urban
E01007048,UN1,Urban: Nearer to a major town or city,Urban
E01007049,UN1,Urban: Nearer to a major town or city,Urban
E01007050,UN1,Urban: Nearer to a major town or city,Urban
E01007051,UN1,Urban: Nearer to a major town or city,Urban
E01007052,UN1,Urban: Nearer to a major town or city,Urban
E01007053,UN1,Urban: Nearer to a major town or city,Urban
E01007054,UN1,Urban: Nearer to a major town or city,Urban
E01007055,UN1,Urban: Nearer to a major town or city,Urban
E01006850,UN1,Urban: Nearer to a major town or city,Urban
E01006904,UN1,Urban: Nearer to a major town or city,Urban
E01006747,UN1,Urban: Nearer to a major town or city,Urban
E01007059,UN1,Urban: Nearer to a major town or city,Urban
E01007109,UN1,Urban: Nearer to a major town or city,Urban
E01006905,UN1,Urban: Nearer to a major town or city,Urban
E01006851,UN1,Urban: Nearer to a major town or city,Urban
E01007060,UN1,Urban: Nearer to a major town or city,Urban
E01006748,UN1,Urban: Nearer to a major town or city,Urban
E01006953,UN1,Urban: Nearer to a major town or city,Urban
E01006808,UN1,Urban: Nearer to a major town or city,Urban
E01006906,UN1,Urban: Nearer to a major town or city,Urban
E01007061,UN1,Urban: Nearer to a major town or city,Urban
E01006751,UN1,Urban: Nearer to a major town or city,Urban
E01007110,UN1,Urban: Nearer to a major town or city,Urban
E01006954,UN1,Urban: Nearer to a major town or city,Urban
E01006809,UN1,Urban: Nearer to a major town or city,Urban
E01006852,UN1,Urban: Nearer to a major town or city,Urban
E01006907,UN1,Urban: Nearer to a major town or city,Urban
E01007062,UN1,Urban: Nearer to a major town or city,Urban
E01006753,UN1,Urban: Nearer to a major town or city,Urban
E01007111,UN1,Urban: Nearer to a major town or city,Urban
E01006955,UN1,Urban: Nearer to a major town or city,Urban
E01006810,UN1,Urban: Nearer to a major town or city,Urban
E01006853,UN1,Urban: Nearer to a major town or city,Urban
E01006908,UN1,Urban: Nearer to a major town or city,Urban
E01007063,UN1,Urban: Nearer to a major town or city,Urban
E01006754,UN1,Urban: Nearer to a major town or city,Urban
E01007112,UN1,Urban: Nearer to a major town or city,Urban
E01006956,UN1,Urban: Nearer to a major town or city,Urban
E01006811,UN1,Urban: Nearer to a major town or city,Urban
E01006854,UN1,Urban: Nearer to a major town or city,Urban
E01006909,UN1,Urban: Nearer to a major town or city,Urban
E01007064,UN1,Urban: Nearer to a major town or city,Urban
E01006755,UN1,Urban: Nearer to a major town or city,Urban
E01007113,UN1,Urban: Nearer to a major town or city,Urban
E01006957,UN1,Urban: Nearer to a major town or city,Urban
E01006812,UN1,Urban: Nearer to a major town or city,Urban
E01006855,UN1,Urban: Nearer to a major town or city,Urban
E01006910,UN1,Urban: Nearer to a major town or city,Urban
E01007065,UN1,Urban: Nearer to a major town or city,Urban
E01006756,UN1,Urban: Nearer to a major town or city,Urban
E01007114,UN1,Urban: Nearer to a major town or city,Urban
E01006958,UN1,Urban: Nearer to a major town or city,Urban
E01006813,UN1,Urban: Nearer to a major town or city,Urban
E01006856,UN1,Urban: Nearer to a major town or city,Urban
E01006911,UN1,Urban: Nearer to a major town or city,Urban
E01007066,UN1,Urban: Nearer to a major town or city,Urban
E01006757,UN1,Urban: Nearer to a major town or city,Urban
E01007115,UN1,Urban: Nearer to a major town or city,Urban
E01006959,UN1,Urban: Nearer to a major town or city,Urban
E01006960,UN1,Urban: Nearer to a major town or city,Urban
E01006961,UN1,Urban: Nearer to a major town or city,Urban
E01006962,UN1,Urban: Nearer to a major town or city,Urban
E01006963,UN1,Urban: Nearer to a major town or city,Urban
E01006964,UN1,Urban: Nearer to a major town or city,Urban
E01006965,UN1,Urban: Nearer to a major town or city,Urban
E01006966,UN1,Urban: Nearer to a major town or city,Urban
E01006967,UN1,Urban: Nearer to a major town or city,Urban
E01006969,UN1,Urban: Nearer to a major town or city,Urban
E01006970,UN1,Urban: Nearer to a major town or city,Urban
E01006971,UN1,Urban: Nearer to a major town or city,Urban
E01006972,UN1,Urban: Nearer to a major town or city,Urban
E01006973,UN1,Urban: Nearer to a major town or city,Urban
E01006974,UN1,Urban: Nearer to a major town or city,Urban
E01006976,UN1,Urban: Nearer to a major town or city,Urban
E01006977,UN1,Urban: Nearer to a major town or city,Urban
E01006978,UN1,Urban: Nearer to a major town or city,Urban
E01006979,UN1,Urban: Nearer to a major town or city,Urban
E01006980,UN1,Urban: Nearer to a major town or city,Urban
E01006981,UN1,Urban: Nearer to a major town or city,Urban
E01006982,UN1,Urban: Nearer to a major town or city,Urban
E01006983,UN1,Urban: Nearer to a major town or city,Urban
E01006984,UN1,Urban: Nearer to a major town or city,Urban
E01006985,UN1,Urban: Nearer to a major town or city,Urban
E01006986,UN1,Urban: Nearer to a major town or city,Urban
E01006987,UN1,Urban: Nearer to a major town or city,Urban
E01006988,UN1,Urban: Nearer to a major town or city,Urban
E01006989,UN1,Urban: Nearer to a major town or city,Urban
E01006990,UN1,Urban: Nearer to a major town or city,Urban
E01006991,UN1,Urban: Nearer to a major town or city,Urban
E01006992,UN1,Urban: Nearer to a major town or city,Urban
E01006993,UN1,Urban: Nearer to a major town or city,Urban
E01006994,UN1,Urban: Nearer to a major town or city,Urban
E01006995,UN1,Urban: Nearer to a major town or city,Urban
E01006996,UN1,Urban: Nearer to a major town or city,Urban
E01006997,UN1,Urban: Nearer to a major town or city,Urban
E01006998,UN1,Urban: Nearer to a major town or city,Urban
E01006999,UN1,Urban: Nearer to a major town or city,Urban
E01007000,UN1,Urban: Nearer to a major town or city,Urban
E01007001,UN1,Urban: Nearer to a major town or city,Urban
E01007002,UN1,Urban: Nearer to a major town or city,Urban
E01007003,UN1,Urban: Nearer to a major town or city,Urban
E01006857,UN1,Urban: Nearer to a major town or city,Urban
E01006912,UN1,Urban: Nearer to a major town or city,Urban
E01006858,UN1,Urban: Nearer to a major town or city,Urban
E01006814,UN1,Urban: Nearer to a major town or city,Urban
E01007067,UN1,Urban: Nearer to a major town or city,Urban
E01007116,UN1,Urban: Nearer to a major town or city,Urban
E01006758,UN1,Urban: Nearer to a major town or city,Urban
E01006913,UN1,Urban: Nearer to a major town or city,Urban
E01007068,UN1,Urban: Nearer to a major town or city,Urban
E01006759,UN1,Urban: Nearer to a major town or city,Urban
E01006815,UN1,Urban: Nearer to a major town or city,Urban
E01007117,UN1,Urban: Nearer to a major town or city,Urban
E01006859,UN1,Urban: Nearer to a major town or city,Urban
E01007069,UN1,Urban: Nearer to a major town or city,Urban
E01006914,UN1,Urban: Nearer to a major town or city,Urban
E01007118,UN1,Urban: Nearer to a major town or city,Urban
E01006860,UN1,Urban: Nearer to a major town or city,Urban
E01006816,UN1,Urban: Nearer to a major town or city,Urban
E01006760,UN1,Urban: Nearer to a major town or city,Urban
E01007070,UN1,Urban: Nearer to a major town or city,Urban
E01006915,UN1,Urban: Nearer to a major town or city,Urban
E01007119,UN1,Urban: Nearer to a major town or city,Urban
E01006861,UN1,Urban: Nearer to a major town or city,Urban
E01006817,UN1,Urban: Nearer to a major town or city,Urban
E01006761,UN1,Urban: Nearer to a major town or city,Urban
E01007071,UN1,Urban: Nearer to a major town or city,Urban
E01006916,UN1,Urban: Nearer to a major town or city,Urban
E01007120,UN1,Urban: Nearer to a major town or city,Urban
E01006762,UN1,Urban: Nearer to a major town or city,Urban
E01006862,UN1,Urban: Nearer to a major town or city,Urban
E01007121,UN1,Urban: Nearer to a major town or city,Urban
E01006818,UN1,Urban: Nearer to a major town or city,Urban
E01007072,UN1,Urban: Nearer to a major town or city,Urban
E01006917,UN1,Urban: Nearer to a major town or city,Urban
E01007122,UN1,Urban: Nearer to a major town or city,Urban
E01006763,UN1,Urban: Nearer to a major town or city,Urban
E01006819,UN1,Urban: Nearer to a major town or city,Urban
E01007073,UN1,Urban: Nearer to a major town or city,Urban
E01006918,UN1,Urban: Nearer to a major town or city,Urban
E01006863,UN1,Urban: Nearer to a major town or city,Urban
E01007123,UN1,Urban: Nearer to a major town or city,Urban
E01006764,UN1,Urban: Nearer to a major town or city,Urban
E01006820,UN1,Urban: Nearer to a major town or city,Urban
E01007074,UN1,Urban: Nearer to a major town or city,Urban
E01006919,UN1,Urban: Nearer to a major town or city,Urban
E01006864,UN1,Urban: Nearer to a major town or city,Urban
E01007124,UN1,Urban: Nearer to a major town or city,Urban
E01006765,UN1,Urban: Nearer to a major town or city,Urban
E01006821,UN1,Urban: Nearer to a major town or city,Urban
E01007075,UN1,Urban: Nearer to a major town or city,Urban
E01006920,UN1,Urban: Nearer to a major town or city,Urban
E01006866,UN1,Urban: Nearer to a major town or city,Urban
E01007125,UN1,Urban: Nearer to a major town or city,Urban
E01006766,UN1,Urban: Nearer to a major town or city,Urban
E01006822,UN1,Urban: Nearer to a major town or city,Urban
E01007076,UN1,Urban: Nearer to a major town or city,Urban
E01006921,UN1,Urban: Nearer to a major town or city,Urban
E01006867,UN1,Urban: Nearer to a major town or city,Urban
E01007127,UN1,Urban: Nearer to a major town or city,Urban
E01006767,UN1,Urban: Nearer to a major town or city,Urban
E01006823,UN1,Urban: Nearer to a major town or city,Urban
E01007077,UN1,Urban: Nearer to a major town or city,Urban
E01006922,UN1,Urban: Nearer to a major town or city,Urban
E01006868,UN1,Urban: Nearer to a major town or city,Urban
E01007128,UN1,Urban: Nearer to a major town or city,Urban
E01006768,UN1,Urban: Nearer to a major town or city,Urban
E01006824,UN1,Urban: Nearer to a major town or city,Urban
E01007078,UN1,Urban: Nearer to a major town or city,Urban
E01006923,UN1,Urban: Nearer to a major town or city,Urban
E01006869,UN1,Urban: Nearer to a major town or city,Urban
E01007129,UN1,Urban: Nearer to a major town or city,Urban
E01006769,UN1,Urban: Nearer to a major town or city,Urban
E01006825,UN1,Urban: Nearer to a major town or city,Urban
E01007079,UN1,Urban: Nearer to a major town or city,Urban
E01006924,UN1,Urban: Nearer to a major town or city,Urban
E01006925,UN1,Urban: Nearer to a major town or city,Urban
E01006926,UN1,Urban: Nearer to a major town or city,Urban
E01006927,UN1,Urban: Nearer to a major town or city,Urban
E01006928,UN1,Urban: Nearer to a major town or city,Urban
E01006929,UN1,Urban: Nearer to a major town or city,Urban
E01006930,UN1,Urban: Nearer to a major town or city,Urban
E01006931,UN1,Urban: Nearer to a major town or city,Urban
E01006932,UN1,Urban: Nearer to a major town or city,Urban
E01006933,UN1,Urban: Nearer to a major town or city,Urban
E01006934,UN1,Urban: Nearer to a major town or city,Urban
E01006935,UN1,Urban: Nearer to a major town or city,Urban
E01006936,UN1,Urban: Nearer to a major town or city,Urban
E01006937,UN1,Urban: Nearer to a major town or city,Urban
E01006938,UN1,Urban: Nearer to a major town or city,Urban
E01006939,UN1,Urban: Nearer to a major town or city,Urban
E01006940,UN1,Urban: Nearer to a major town or city,Urban
E01006941,UN1,Urban: Nearer to a major town or city,Urban
E01006942,UN1,Urban: Nearer to a major town or city,Urban
E01006943,UN1,Urban: Nearer to a major town or city,Urban
E01006944,UN1,Urban: Nearer to a major town or city,Urban
E01006945,UN1,Urban: Nearer to a major town or city,Urban
E01006946,UN1,Urban: Nearer to a major town or city,Urban
E01006947,UN1,Urban: Nearer to a major town or city,Urban
E01006948,UN1,Urban: Nearer to a major town or city,Urban
E01006949,UN1,Urban: Nearer to a major town or city,Urban
E01006950,UN1,Urban: Nearer to a major town or city,Urban
E01006951,UN1,Urban: Nearer to a major town or city,Urban
E01006870,UN1,Urban: Nearer to a major town or city,Urban
E01006770,UN1,Urban: Nearer to a major town or city,Urban
E01007080,UN1,Urban: Nearer to a major town or city,Urban
E01007130,UN1,Urban: Nearer to a major town or city,Urban
E01006871,UN1,Urban: Nearer to a major town or city,Urban
E01006826,UN1,Urban: Nearer to a major town or city,Urban
E01006771,UN1,Urban: Nearer to a major town or city,Urban
E01007081,UN1,Urban: Nearer to a major town or city,Urban
E01007131,UN1,Urban: Nearer to a major town or city,Urban
E01006872,UN1,Urban: Nearer to a major town or city,Urban
E01006827,UN1,Urban: Nearer to a major town or city,Urban
E01006772,UN1,Urban: Nearer to a major town or city,Urban
E01007082,UN1,Urban: Nearer to a major town or city,Urban
E01007133,UN1,Urban: Nearer to a major town or city,Urban
E01006873,UN1,Urban: Nearer to a major town or city,Urban
E01006828,UN1,Urban: Nearer to a major town or city,Urban
E01006773,UN1,Urban: Nearer to a major town or city,Urban
E01007083,UN1,Urban: Nearer to a major town or city,Urban
E01007084,UN1,Urban: Nearer to a major town or city,Urban
E01007085,UN1,Urban: Nearer to a major town or city,Urban
E01007086,UN1,Urban: Nearer to a major town or city,Urban
E01007087,UN1,Urban: Nearer to a major town or city,Urban
E01007088,UN1,Urban: Nearer to a major town or city,Urban
E01007089,UN1,Urban: Nearer to a major town or city,Urban
E01007090,UN1,Urban: Nearer to a major town or city,Urban
E01007091,UN1,Urban: Nearer to a major town or city,Urban
E01007092,UN1,Urban: Nearer to a major town or city,Urban
E01007095,UN1,Urban: Nearer to a major town or city,Urban
E01007096,UN1,Urban: Nearer to a major town or city,Urban
E01007097,UN1,Urban: Nearer to a major town or city,Urban
E01007098,UN1,Urban: Nearer to a major town or city,Urban
E01007099,UN1,Urban: Nearer to a major town or city,Urban
E01007100,UN1,Urban: Nearer to a major town or city,Urban
E01007101,UN1,Urban: Nearer to a major town or city,Urban
E01007102,UN1,Urban: Nearer to a major town or city,Urban
E01007103,UN1,Urban: Nearer to a major town or city,Urban
E01007104,UN1,Urban: Nearer to a major town or city,Urban
E01007105,UN1,Urban: Nearer to a major town or city,Urban
E01007106,UN1,Urban: Nearer to a major town or city,Urban
E01007107,UN1,Urban: Nearer to a major town or city,Urban
E01007135,UN1,Urban: Nearer to a major town or city,Urban
E01007136,UN1,Urban: Nearer to a major town or city,Urban
E01006829,UN1,Urban: Nearer to a major town or city,Urban
E01007137,UN1,Urban: Nearer to a major town or city,Urban
E01007138,UN1,Urban: Nearer to a major town or city,Urban
E01007139,UN1,Urban: Nearer to a major town or city,Urban
E01006830,UN1,Urban: Nearer to a major town or city,Urban
E01007141,UN1,Urban: Nearer to a major town or city,Urban
E01006774,UN1,Urban: Nearer to a major town or city,Urban
E01006831,UN1,Urban: Nearer to a major town or city,Urban
